"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"25754","prod-sub-db","System.Byte[]","7970","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/22/2025 12:32:52 AM","5/22/2025 12:32:52 AM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7969","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/22/2025 12:32:52 AM","5/22/2025 12:32:52 AM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7968","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/22/2025 12:32:52 AM","5/22/2025 12:32:52 AM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7967","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:06:40Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 11:47:41 PM","5/21/2025 11:47:41 PM",,,
"16394","prod-sub-db","System.Byte[]","7966","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 11:47:10 PM","5/21/2025 11:47:10 PM",,,
"25753","prod-sub-db","System.Byte[]","7965","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 11:32:51 PM","5/21/2025 11:32:51 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7964","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 11:32:51 PM","5/21/2025 11:32:51 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7963","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 11:32:51 PM","5/21/2025 11:32:51 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7962","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 11:32:51 PM","5/21/2025 11:32:51 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7961","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:27Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 10:47:27 PM","5/21/2025 10:47:27 PM",,,
"16394","prod-sub-db","System.Byte[]","7960","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 10:46:56 PM","5/21/2025 10:46:56 PM",,,
"25753","prod-sub-db","System.Byte[]","7959","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 10:32:50 PM","5/21/2025 10:32:50 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7958","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 10:32:50 PM","5/21/2025 10:32:50 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7957","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 10:32:50 PM","5/21/2025 10:32:50 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7956","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 10:32:50 PM","5/21/2025 10:32:50 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7955","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:13Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 9:47:13 PM","5/21/2025 9:47:13 PM",,,
"16394","prod-sub-db","System.Byte[]","7954","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 9:46:43 PM","5/21/2025 9:46:43 PM",,,
"25753","prod-sub-db","System.Byte[]","7953","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 9:32:49 PM","5/21/2025 9:32:49 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7952","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 9:32:49 PM","5/21/2025 9:32:49 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7951","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 9:32:49 PM","5/21/2025 9:32:49 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7950","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 9:32:49 PM","5/21/2025 9:32:49 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7949","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:00Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 8:47:00 PM","5/21/2025 8:47:00 PM",,,
"16394","prod-sub-db","System.Byte[]","7948","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 8:46:29 PM","5/21/2025 8:46:29 PM",,,
"25753","prod-sub-db","System.Byte[]","7947","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 8:32:48 PM","5/21/2025 8:32:48 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7946","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 8:32:48 PM","5/21/2025 8:32:48 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7945","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 8:32:48 PM","5/21/2025 8:32:48 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7944","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 8:32:48 PM","5/21/2025 8:32:48 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7943","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:06:46Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 7:46:46 PM","5/21/2025 7:46:46 PM",,,
"16394","prod-sub-db","System.Byte[]","7942","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 7:46:16 PM","5/21/2025 7:46:16 PM",,,
"25753","prod-sub-db","System.Byte[]","7941","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 7:32:47 PM","5/21/2025 7:32:47 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7940","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 7:32:47 PM","5/21/2025 7:32:47 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7939","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 7:32:47 PM","5/21/2025 7:32:47 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7938","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 7:32:47 PM","5/21/2025 7:32:47 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7937","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:06:55Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 7:05:55 PM","5/21/2025 7:05:55 PM",,,
"16394","prod-sub-db","System.Byte[]","7936","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 7:05:25 PM","5/21/2025 7:05:25 PM",,,
"16384","prod-sub-db","System.Byte[]","7935","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:33Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 6:46:33 PM","5/21/2025 6:46:33 PM",,,
"16394","prod-sub-db","System.Byte[]","7934","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 6:46:02 PM","5/21/2025 6:46:02 PM",,,
"25753","prod-sub-db","System.Byte[]","7933","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 6:32:46 PM","5/21/2025 6:32:46 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7932","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 6:32:46 PM","5/21/2025 6:32:46 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7931","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 6:32:46 PM","5/21/2025 6:32:46 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7930","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 6:32:46 PM","5/21/2025 6:32:46 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7929","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:19Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 5:46:19 PM","5/21/2025 5:46:19 PM",,,
"16394","prod-sub-db","System.Byte[]","7928","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 5:45:49 PM","5/21/2025 5:45:49 PM",,,
"25753","prod-sub-db","System.Byte[]","7927","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 5:32:45 PM","5/21/2025 5:32:45 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7926","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 5:32:45 PM","5/21/2025 5:32:45 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7925","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 5:32:45 PM","5/21/2025 5:32:45 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7924","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 5:32:45 PM","5/21/2025 5:32:45 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7923","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:06:59Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 5:28:59 PM","5/21/2025 5:28:59 PM",,,
"16394","prod-sub-db","System.Byte[]","7922","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 5:28:15 PM","5/21/2025 5:28:15 PM",,,
"49930","prod-sub-db","System.Byte[]","7921","Server","2","Information","Parallel redo is shutdown for database 'SubscriberDB' with worker pool size [1].","MSSQL$SQLEXPRESS","System.String[]","1073791754","5/21/2025 5:25:21 PM","5/21/2025 5:25:21 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS",,
"49930","prod-sub-db","System.Byte[]","7920","Server","2","Information","Parallel redo is started for database 'SubscriberDB' with worker pool size [1].","MSSQL$SQLEXPRESS","System.String[]","1073791754","5/21/2025 5:25:21 PM","5/21/2025 5:25:21 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS",,
"17137","prod-sub-db","System.Byte[]","7919","Server","2","Information","Starting up database 'SubscriberDB'.","MSSQL$SQLEXPRESS","System.String[]","1073758961","5/21/2025 5:25:21 PM","5/21/2025 5:25:21 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS",,
"0","prod-sub-db","System.Byte[]","7918","(0)","0","Information","Service stopped.","edgeupdate","System.String[]","0","5/21/2025 5:21:24 PM","5/21/2025 5:21:24 PM",,,
"16384","prod-sub-db","System.Byte[]","7917","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:06Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 4:46:06 PM","5/21/2025 4:46:06 PM",,,
"16394","prod-sub-db","System.Byte[]","7916","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 4:45:36 PM","5/21/2025 4:45:36 PM",,,
"25753","prod-sub-db","System.Byte[]","7915","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 4:32:34 PM","5/21/2025 4:32:34 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7914","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 4:32:34 PM","5/21/2025 4:32:34 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7913","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 4:32:34 PM","5/21/2025 4:32:34 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7912","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 4:32:34 PM","5/21/2025 4:32:34 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7911","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:06:52Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 3:45:52 PM","5/21/2025 3:45:52 PM",,,
"16394","prod-sub-db","System.Byte[]","7910","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 3:45:22 PM","5/21/2025 3:45:22 PM",,,
"25753","prod-sub-db","System.Byte[]","7909","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS03","System.String[]","1073767577","5/21/2025 3:32:33 PM","5/21/2025 3:32:33 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25754","prod-sub-db","System.Byte[]","7908","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS03","System.String[]","1073767578","5/21/2025 3:32:33 PM","5/21/2025 3:32:33 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS03",,
"25753","prod-sub-db","System.Byte[]","7907","Server","2","Information","XE session 'telemetry_xevents' started.","MSSQL$SQLEXPRESS02","System.String[]","1073767577","5/21/2025 3:32:33 PM","5/21/2025 3:32:33 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"25754","prod-sub-db","System.Byte[]","7906","Server","2","Information","XE session 'telemetry_xevents' stopping.","MSSQL$SQLEXPRESS02","System.String[]","1073767578","5/21/2025 3:32:33 PM","5/21/2025 3:32:33 PM","NT SERVICE\SQLTELEMETRY$SQLEXPRESS02",,
"16384","prod-sub-db","System.Byte[]","7905","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:07:39Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 2:45:39 PM","5/21/2025 2:45:39 PM",,,
