"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"16384","prod-bill-srv","System.Byte[]","4732","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:35Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 3:28:35 AM","5/21/2025 3:28:35 AM",,,
"16394","prod-bill-srv","System.Byte[]","4731","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 3:28:05 AM","5/21/2025 3:28:05 AM",,,
"16384","prod-bill-srv","System.Byte[]","4730","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:40Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 2:57:40 AM","5/21/2025 2:57:40 AM",,,
"16394","prod-bill-srv","System.Byte[]","4729","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 2:57:10 AM","5/21/2025 2:57:10 AM",,,
"16384","prod-bill-srv","System.Byte[]","4728","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:23Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 1:57:23 AM","5/21/2025 1:57:23 AM",,,
"16394","prod-bill-srv","System.Byte[]","4727","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 1:56:53 AM","5/21/2025 1:56:53 AM",,,
"16384","prod-bill-srv","System.Byte[]","4726","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:05Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/21/2025 12:57:05 AM","5/21/2025 12:57:05 AM",,,
"16394","prod-bill-srv","System.Byte[]","4725","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/21/2025 12:56:34 AM","5/21/2025 12:56:34 AM",,,
"16384","prod-bill-srv","System.Byte[]","4724","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:00:46Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 11:56:46 PM","5/20/2025 11:56:46 PM",,,
"16394","prod-bill-srv","System.Byte[]","4723","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 11:56:16 PM","5/20/2025 11:56:16 PM",,,
"16384","prod-bill-srv","System.Byte[]","4722","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:30Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 10:56:30 PM","5/20/2025 10:56:30 PM",,,
"16394","prod-bill-srv","System.Byte[]","4721","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 10:55:59 PM","5/20/2025 10:55:59 PM",,,
"0","prod-bill-srv","System.Byte[]","4720","(0)","0","Information","Service stopped.","edgeupdate","System.String[]","0","5/20/2025 10:20:44 PM","5/20/2025 10:20:44 PM",,,
"1033","prod-bill-srv","System.Byte[]","4719","(0)","0","Information","Windows Installer installed the product. Product Name: Splunk Enterprise. Product Version: 9.3.2.0. Product Language: 1033. Manufacturer: Splunk, Inc.. Installation success or error status: 1603.","MsiInstaller","System.String[]","1033","5/20/2025 10:10:55 PM","5/20/2025 10:10:55 PM","prod-bill-srv\adminuser",,
"11708","prod-bill-srv","System.Byte[]","4718","(0)","0","Information","Product: Splunk Enterprise -- Installation failed.","MsiInstaller","System.String[]","11708","5/20/2025 10:10:55 PM","5/20/2025 10:10:55 PM","prod-bill-srv\adminuser",,
"1042","prod-bill-srv","System.Byte[]","4717","(0)","0","Information","Ending a Windows Installer transaction: C:\Temp\splunk-9.3.2-d8bb32809498-x64-release.msi. Client Process Id: 1424.","MsiInstaller","System.String[]","1042","5/20/2025 10:10:31 PM","5/20/2025 10:10:31 PM","NT AUTHORITY\SYSTEM",,
"16384","prod-bill-srv","System.Byte[]","4716","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:12Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 9:56:12 PM","5/20/2025 9:56:12 PM",,,
"16394","prod-bill-srv","System.Byte[]","4715","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 9:55:40 PM","5/20/2025 9:55:40 PM",,,
"256","prod-bill-srv","System.Byte[]","4714","Browser Events","1","Information","[","Edge","System.String[]","2147483904","5/20/2025 9:47:18 PM","5/20/2025 9:47:18 PM","prod-bill-srv\adminuser",,
"1001","prod-bill-srv","System.Byte[]","4713","(0)","0","Information","Fault bucket 1293940410285511492, type 5
Event Name: AppHangB1
Response: Not available
Cab Id: 0

Problem signature:
P1: msedge.exe
P2: 136.0.3240.76
P3: 6824d909
P4: 0f58
P5: 134217728
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE222.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE251.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE250.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE271.tmp.txt
\\?\C:\Users\adminuser\AppData\Local\Temp\WEREC26.tmp.appcompat.txt
\\?\C:\Users\adminuser\AppData\Local\Temp\WEREF92.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_cab_1732f164\triagedump.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_cab_1732f164\memory.hdmp

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_3403676f

Analysis symbol: 
Rechecking for solution: 0
Report Id: 9fd013cd-7d5c-4cc4-9c1c-91676026739c
Report Status: 268435456
Hashed bucket: aee1c654c606139b81f4fff293975344
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 9:47:04 PM","5/20/2025 9:47:04 PM",,,
"1001","prod-bill-srv","System.Byte[]","4712","(0)","0","Information","Fault bucket , type 0
Event Name: AppHangB1
Response: Not available
Cab Id: 0

Problem signature:
P1: msedge.exe
P2: 136.0.3240.76
P3: 6824d909
P4: 0f58
P5: 134217728
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE222.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE251.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE250.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE271.tmp.txt
\\?\C:\Users\adminuser\AppData\Local\Temp\WEREC26.tmp.appcompat.txt
\\?\C:\Users\adminuser\AppData\Local\Temp\WEREF92.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_cab_1732f164\triagedump.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_cab_1732f164\memory.hdmp

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppHang_msedge.exe_441325cb80755a281af0ee7ebb7a057469a8e8_66aaa77f_cab_1732f164

Analysis symbol: 
Rechecking for solution: 0
Report Id: 9fd013cd-7d5c-4cc4-9c1c-91676026739c
Report Status: 4
Hashed bucket: 
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 9:47:04 PM","5/20/2025 9:47:04 PM",,,
"1002","prod-bill-srv","System.Byte[]","4711","(101)","101","Error","The program msedge.exe version 136.0.3240.76 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.

Process ID: 16f4

Start Time: 01dbc96ed78a0a93

Termination Time: 47

Application Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe

Report Id: 9fd013cd-7d5c-4cc4-9c1c-91676026739c

Faulting package full name: 

Faulting package-relative application ID: 

Hang type: Unknown
","Application Hang","System.String[]","1002","5/20/2025 9:46:34 PM","5/20/2025 9:46:34 PM",,,
"1001","prod-bill-srv","System.Byte[]","4710","(0)","0","Information","Fault bucket 2073093326433800917, type 5
Event Name: RADAR_PRE_LEAK_64
Response: Not available
Cab Id: 0

Problem signature:
P1: splunkd.exe
P2: 2307.512.26393.40092
P3: 10.0.17763.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Users\ADMINU~1\AppData\Local\Temp\RDRE1F0.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE1F1.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE201.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE21F.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERE23F.tmp.txt

These files may be available here:


Analysis symbol: 
Rechecking for solution: 0
Report Id: f9a5386c-bf03-4037-a75c-1be04830e83d
Report Status: 268435456
Hashed bucket: 443a7d6230e075d66cc51b658c51d2d5
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 9:14:50 PM","5/20/2025 9:14:50 PM",,,
"1001","prod-bill-srv","System.Byte[]","4709","(0)","0","Information","Fault bucket 1262221941053714788, type 5
Event Name: BEX64
Response: Not available
Cab Id: 0

Problem signature:
P1: splunkd.exe
P2: 2307.512.26393.40092
P3: 67199fe6
P4: ucrtbase.dll
P5: 10.0.17763.6189
P6: bc3e3f37
P7: 000000000006e77e
P8: c0000409
P9: 0000000000000007
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER524C.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER549F.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5626.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5682.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER575F.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_splunkd.exe_f812ceab79481b49e6b6ee74648f88ac4ea1bee7_ec2a5d78_1b7f5e33

Analysis symbol: 
Rechecking for solution: 0
Report Id: 05d71465-c25a-452b-bd55-e40a2314dc2e
Report Status: 268435456
Hashed bucket: 209864719634b28cb184502af835f164
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 9:12:05 PM","5/20/2025 9:12:05 PM",,,
"1001","prod-bill-srv","System.Byte[]","4708","(0)","0","Information","Fault bucket 1262221941053714788, type 5
Event Name: BEX64
Response: Not available
Cab Id: 0

Problem signature:
P1: SplunkD.EXE
P2: 2307.512.26393.40092
P3: 67199fe6
P4: ucrtbase.dll
P5: 10.0.17763.6189
P6: bc3e3f37
P7: 000000000006e77e
P8: c0000409
P9: 0000000000000007
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5191.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER548F.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5626.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5683.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER578F.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_SplunkD.EXE_dba4c49f4eac757f7d6de9807f48913deba5c13_7d2c85ba_11475e33

Analysis symbol: 
Rechecking for solution: 0
Report Id: a6ba40ee-9a5d-4672-868d-967e9cb7df96
Report Status: 268435456
Hashed bucket: 209864719634b28cb184502af835f164
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 9:12:05 PM","5/20/2025 9:12:05 PM",,,
"1000","prod-bill-srv","System.Byte[]","4707","Application Crashing Events","100","Error","Faulting application name: splunkd.exe, version: 2307.512.26393.40092, time stamp: 0x67199fe6
Faulting module name: ucrtbase.dll, version: 10.0.17763.6189, time stamp: 0xbc3e3f37
Exception code: 0xc0000409
Fault offset: 0x000000000006e77e
Faulting process id: 0x19e0
Faulting application start time: 0x01dbc9cbd1aa95f2
Faulting application path: C:\Program Files\Splunk\bin\splunkd.exe
Faulting module path: C:\Windows\System32\ucrtbase.dll
Report Id: 05d71465-c25a-452b-bd55-e40a2314dc2e
Faulting package full name: 
Faulting package-relative application ID: ","Application Error","System.String[]","1000","5/20/2025 9:12:01 PM","5/20/2025 9:12:01 PM",,,
"1000","prod-bill-srv","System.Byte[]","4706","Application Crashing Events","100","Error","Faulting application name: SplunkD.EXE, version: 2307.512.26393.40092, time stamp: 0x67199fe6
Faulting module name: ucrtbase.dll, version: 10.0.17763.6189, time stamp: 0xbc3e3f37
Exception code: 0xc0000409
Fault offset: 0x000000000006e77e
Faulting process id: 0x218c
Faulting application start time: 0x01dbc9cbd19554f8
Faulting application path: C:\Program Files\Splunk\bin\SplunkD.EXE
Faulting module path: C:\Windows\System32\ucrtbase.dll
Report Id: a6ba40ee-9a5d-4672-868d-967e9cb7df96
Faulting package full name: 
Faulting package-relative application ID: ","Application Error","System.String[]","1000","5/20/2025 9:12:01 PM","5/20/2025 9:12:01 PM",,,
"1040","prod-bill-srv","System.Byte[]","4705","(0)","0","Information","Beginning a Windows Installer transaction: C:\Temp\splunk-9.3.2-d8bb32809498-x64-release.msi. Client Process Id: 1424.","MsiInstaller","System.String[]","1040","5/20/2025 9:04:34 PM","5/20/2025 9:04:34 PM","prod-bill-srv\adminuser",,
"16384","prod-bill-srv","System.Byte[]","4704","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:00:53Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 8:55:53 PM","5/20/2025 8:55:53 PM",,,
"16394","prod-bill-srv","System.Byte[]","4703","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 8:55:22 PM","5/20/2025 8:55:22 PM",,,
"1033","prod-bill-srv","System.Byte[]","4702","(0)","0","Information","Windows Installer installed the product. Product Name: Splunk Enterprise. Product Version: 9.3.2.0. Product Language: 1033. Manufacturer: Splunk, Inc.. Installation success or error status: 1603.","MsiInstaller","System.String[]","1033","5/20/2025 8:31:19 PM","5/20/2025 8:31:19 PM","prod-bill-srv\adminuser",,
"11708","prod-bill-srv","System.Byte[]","4701","(0)","0","Information","Product: Splunk Enterprise -- Installation failed.","MsiInstaller","System.String[]","11708","5/20/2025 8:31:19 PM","5/20/2025 8:31:19 PM","prod-bill-srv\adminuser",,
"1042","prod-bill-srv","System.Byte[]","4700","(0)","0","Information","Ending a Windows Installer transaction: C:\Temp\splunk-9.3.2-d8bb32809498-x64-release.msi. Client Process Id: 6112.","MsiInstaller","System.String[]","1042","5/20/2025 8:29:15 PM","5/20/2025 8:29:15 PM","NT AUTHORITY\SYSTEM",,
"1001","prod-bill-srv","System.Byte[]","4699","(0)","0","Information","Fault bucket 1492198356190490585, type 5
Event Name: BEX64
Response: Not available
Cab Id: 0

Problem signature:
P1: bad_module_info
P2: 0.0.0.0
P3: 00000000
P4: StackHash_b3a5
P5: 0.0.0.0
P6: 00000000
P7: PCH_6B_FROM_ucrtbase+0x000000000006E77E
P8: c0000409
P9: 0000000000000007
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER6E38.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER6FDF.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7166.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7164.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7195.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_bad_module_info_c3fa95cab41372e097d834acad22825ef1c9deb_85207d7d_0e2e7349

Analysis symbol: 
Rechecking for solution: 0
Report Id: c0866bed-1bc5-44e1-b081-c074a15437c7
Report Status: 268435456
Hashed bucket: 25c2ac4c1f5ae1cac4b55a7fbb27efd9
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 8:27:23 PM","5/20/2025 8:27:23 PM",,,
"1001","prod-bill-srv","System.Byte[]","4698","(0)","0","Information","Fault bucket 1262221941053714788, type 5
Event Name: BEX64
Response: Not available
Cab Id: 0

Problem signature:
P1: splunkd.exe
P2: 2307.512.26393.40092
P3: 67199fe6
P4: ucrtbase.dll
P5: 10.0.17763.6189
P6: bc3e3f37
P7: 000000000006e77e
P8: c0000409
P9: 0000000000000007
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER6D8C.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER705C.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7166.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7175.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER71A6.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_splunkd.exe_f812ceab79481b49e6b6ee74648f88ac4ea1bee7_ec2a5d78_12c2731a

Analysis symbol: 
Rechecking for solution: 0
Report Id: 2b763e7f-8134-4b94-bb33-27168dbf1660
Report Status: 268435456
Hashed bucket: 209864719634b28cb184502af835f164
Cab Guid: 0","Windows Error Reporting","System.String[]","1001","5/20/2025 8:27:23 PM","5/20/2025 8:27:23 PM",,,
"1000","prod-bill-srv","System.Byte[]","4697","Application Crashing Events","100","Error","Faulting application name: bad_module_info, version: 0.0.0.0, time stamp: 0x00000000
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000409
Fault offset: 0x00007ff91852e77e
Faulting process id: 0x1b8c
Faulting application start time: 0x01dbc9c5942a4601
Faulting application path: bad_module_info
Faulting module path: unknown
Report Id: c0866bed-1bc5-44e1-b081-c074a15437c7
Faulting package full name: 
Faulting package-relative application ID: ","Application Error","System.String[]","1000","5/20/2025 8:27:21 PM","5/20/2025 8:27:21 PM",,,
"1000","prod-bill-srv","System.Byte[]","4696","Application Crashing Events","100","Error","Faulting application name: splunkd.exe, version: 2307.512.26393.40092, time stamp: 0x67199fe6
Faulting module name: ucrtbase.dll, version: 10.0.17763.6189, time stamp: 0xbc3e3f37
Exception code: 0xc0000409
Fault offset: 0x000000000006e77e
Faulting process id: 0x2078
Faulting application start time: 0x01dbc9c579e5cd83
Faulting application path: C:\Program Files\Splunk\bin\splunkd.exe
Faulting module path: C:\Windows\System32\ucrtbase.dll
Report Id: 2b763e7f-8134-4b94-bb33-27168dbf1660
Faulting package full name: 
Faulting package-relative application ID: ","Application Error","System.String[]","1000","5/20/2025 8:27:21 PM","5/20/2025 8:27:21 PM",,,
"1040","prod-bill-srv","System.Byte[]","4695","(0)","0","Information","Beginning a Windows Installer transaction: C:\Temp\splunk-9.3.2-d8bb32809498-x64-release.msi. Client Process Id: 6112.","MsiInstaller","System.String[]","1040","5/20/2025 8:19:59 PM","5/20/2025 8:19:59 PM","prod-bill-srv\adminuser",,
"4097","prod-bill-srv","System.Byte[]","4694","(0)","0","Information","Successful auto update of third-party root certificate:: Subject: <CN=DigiCert Trusted Root G4, OU=www.digicert.com, O=DigiCert Inc, C=US> Sha1 thumbprint: <DDFB16CD4931C973A2037D3FC83A4D7D775D05E4>.","Microsoft-Windows-CAPI2","System.String[]","4097","5/20/2025 8:15:27 PM","5/20/2025 8:15:27 PM",,,
"16384","prod-bill-srv","System.Byte[]","4693","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:34Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 7:55:34 PM","5/20/2025 7:55:34 PM",,,
"16394","prod-bill-srv","System.Byte[]","4692","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 7:55:04 PM","5/20/2025 7:55:04 PM",,,
"16384","prod-bill-srv","System.Byte[]","4691","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:17Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 6:55:17 PM","5/20/2025 6:55:17 PM",,,
"16394","prod-bill-srv","System.Byte[]","4690","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 6:54:46 PM","5/20/2025 6:54:46 PM",,,
"16384","prod-bill-srv","System.Byte[]","4689","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:00Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 5:55:00 PM","5/20/2025 5:55:00 PM",,,
"16394","prod-bill-srv","System.Byte[]","4688","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 5:54:30 PM","5/20/2025 5:54:30 PM",,,
"16384","prod-bill-srv","System.Byte[]","4687","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:00:54Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 5:42:54 PM","5/20/2025 5:42:54 PM",,,
"16394","prod-bill-srv","System.Byte[]","4686","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 5:42:23 PM","5/20/2025 5:42:23 PM",,,
"16384","prod-bill-srv","System.Byte[]","4685","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:36Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 5:38:36 PM","5/20/2025 5:38:36 PM",,,
"16394","prod-bill-srv","System.Byte[]","4684","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 5:37:58 PM","5/20/2025 5:37:58 PM",,,
"16384","prod-bill-srv","System.Byte[]","4683","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:00:43Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 4:54:43 PM","5/20/2025 4:54:43 PM",,,
"16394","prod-bill-srv","System.Byte[]","4682","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 4:54:12 PM","5/20/2025 4:54:12 PM",,,
"16384","prod-bill-srv","System.Byte[]","4681","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2025-05-24T10:01:26Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","5/20/2025 3:54:26 PM","5/20/2025 3:54:26 PM",,,
"16394","prod-bill-srv","System.Byte[]","4680","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","5/20/2025 3:53:56 PM","5/20/2025 3:53:56 PM",,,
